_id,dataNotificacao,cnes,ocupacaoSuspeitoCli,ocupacaoSuspeitoUti,ocupacaoConfirmadoCli,ocupacaoConfirmadoUti,saidaSuspeitaObitos,saidaSuspeitaAltas,saidaConfirmadaObitos,saidaConfirmadaAltas,origem,_p_usuario,estadoNotificacao,municipioNotificacao,estado,municipio,excluido,validado,_created_at,_updated_at
dAyjHyAknu,2021-06-02T03:00:00.000Z,2613743,14.0,7.0,20.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-21T15:24:58.934Z,2021-06-21T15:24:58.934Z
sk5hEWVDqp,2021-06-03T03:00:00.000Z,2613743,12.0,8.0,20.0,6.0,0.0,1.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-21T15:25:14.248Z,2021-06-21T15:25:14.248Z
rmG7WaGfJE,2021-06-04T03:00:00.000Z,2613743,13.0,8.0,21.0,5.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-21T15:25:29.305Z,2021-06-21T15:25:29.305Z
NP46zQQU57,2021-06-05T03:00:00.000Z,2613743,12.0,4.0,22.0,5.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-21T15:26:45.939Z,2021-06-21T15:26:45.939Z
OYze9robgj,2021-06-06T03:00:00.000Z,2613743,10.0,3.0,19.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-21T15:27:23.515Z,2021-06-21T15:27:23.515Z
uhJQeQUrLI,2021-06-07T03:00:00.000Z,2613743,9.0,5.0,21.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-21T15:28:19.670Z,2021-06-21T15:28:19.670Z
TYADAb1HKg,2021-06-08T03:00:00.000Z,2613743,21.0,7.0,23.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-21T15:28:35.608Z,2021-06-21T15:28:35.608Z
Ma46bmo7H3,2021-06-09T03:00:00.000Z,2613743,11.0,8.0,16.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-21T15:28:57.599Z,2021-06-21T15:28:57.599Z
ldYDWMO1ma,2021-06-10T03:00:00.000Z,2613743,13.0,9.0,18.0,4.0,2.0,0.0,0.0,1.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-21T15:29:20.811Z,2021-06-21T15:29:20.811Z
1O2GD4nuc0,2021-06-11T03:00:00.000Z,2613743,16.0,7.0,15.0,4.0,0.0,0.0,1.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-21T15:30:10.364Z,2021-06-21T15:30:10.364Z
AqaTBaB7OE,2021-06-12T03:00:00.000Z,2613743,17.0,8.0,13.0,3.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-21T15:30:28.007Z,2021-06-21T15:30:28.007Z
Xjg56h94ZE,2021-06-13T03:00:00.000Z,2613743,13.0,6.0,14.0,3.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-21T15:30:41.211Z,2021-06-21T15:30:41.211Z
Mnoh2GeKED,2021-06-14T03:00:00.000Z,2613743,14.0,6.0,15.0,4.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-21T15:31:00.609Z,2021-06-21T15:31:00.609Z
e3gZBalj5a,2021-06-15T03:00:00.000Z,2613743,17.0,10.0,13.0,5.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-21T15:31:14.734Z,2021-06-21T15:31:14.734Z
D5tKoXqcx3,2021-06-16T03:00:00.000Z,2613743,19.0,6.0,18.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-21T15:31:35.752Z,2021-06-21T15:31:35.752Z
C3k4378Dyg,2021-06-17T03:00:00.000Z,2613743,19.0,6.0,13.0,7.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-21T15:32:10.945Z,2021-06-21T15:32:10.945Z
35xkgU1cWw,2021-06-18T03:00:00.000Z,2676060,64.0,15.0,0.0,7.0,0.0,0.0,1.0,1.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-21T15:52:52.986Z,2021-06-21T15:52:52.986Z
Y5RpTCzy09,2021-06-19T03:00:00.000Z,2676060,54.0,18.0,0.0,10.0,0.0,0.0,0.0,1.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-21T15:55:52.302Z,2021-06-21T15:55:52.302Z
y8SCfA4Z4S,2021-06-20T03:00:00.000Z,2676060,55.0,19.0,0.0,10.0,0.0,0.0,1.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-21T15:58:38.891Z,2021-06-21T15:58:38.891Z
nGlYKaxTKE,2021-06-21T03:00:42.478Z,2676060,56.0,17.0,0.0,10.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-21T16:01:01.287Z,2021-06-21T16:01:01.287Z
gCfl3HA2QC,2021-06-21T03:00:09.813Z,2363070,69.0,46.0,69.0,46.0,0.0,14.0,2.0,0.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-21T21:20:04.621Z,2021-06-21T21:20:04.621Z
92fcmOjEO7,2021-06-20T03:00:00.000Z,220337,39.0,47.0,39.0,47.0,0.0,3.0,2.0,6.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-22T14:51:51.176Z,2021-06-22T14:51:51.176Z
bB9599w1wc,2021-06-21T03:00:00.000Z,220337,33.0,47.0,33.0,47.0,1.0,2.0,1.0,8.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-22T14:52:28.246Z,2021-06-22T14:52:28.246Z
KVRtnMqdAG,2021-06-22T03:00:42.438Z,2676060,64.0,18.0,0.0,10.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-22T16:54:13.269Z,2021-06-22T16:54:13.269Z
Q3uBs3HTMM,2021-06-22T03:00:31.516Z,2363070,65.0,44.0,65.0,44.0,0.0,0.0,0.0,9.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-22T21:54:32.098Z,2021-06-22T21:54:32.098Z
SYwicOqFPI,2021-06-22T03:00:00.000Z,220337,29.0,45.0,29.0,45.0,0.0,2.0,1.0,10.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-23T15:31:17.626Z,2021-06-23T15:31:17.626Z
s6gmR8yZde,2021-06-23T03:00:14.039Z,2676060,68.0,18.0,0.0,9.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-23T15:34:39.230Z,2021-06-23T15:34:39.230Z
uhRKNfXaDF,2021-06-23T03:00:00.000Z,220337,30.0,37.0,30.0,37.0,0.0,2.0,2.0,3.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-24T14:22:16.836Z,2021-06-24T14:22:16.836Z
M2BKyrikne,2021-06-24T03:00:36.752Z,2676060,57.0,21.0,0.0,10.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-24T17:39:11.916Z,2021-06-24T17:39:11.916Z
perbG44crw,2021-06-24T03:00:38.957Z,2363070,51.0,40.0,51.0,40.0,3.0,6.0,0.0,0.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-24T22:13:06.350Z,2021-06-24T22:13:06.350Z
0EHKN3E0Sz,2021-06-24T03:00:00.000Z,220337,31.0,31.0,31.0,31.0,0.0,1.0,3.0,2.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T13:12:53.093Z,2021-06-25T13:12:53.093Z
E2x8Jvif5k,2020-08-31T03:00:00.000Z,220337,10.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T14:31:56.217Z,2021-06-25T14:31:56.217Z
zO46y0JWLP,2020-08-30T03:00:00.000Z,220337,6.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T14:33:49.284Z,2021-06-25T14:33:49.284Z
ZQZsmpPRNz,2020-08-29T03:00:00.000Z,220337,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T14:35:16.279Z,2021-06-25T14:35:16.279Z
mDRCbF3PkQ,2020-08-28T03:00:00.000Z,220337,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T14:36:39.374Z,2021-06-25T14:36:39.374Z
DdRJ7TAvG0,2020-08-27T03:00:00.000Z,220337,5.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T14:37:56.181Z,2021-06-25T14:37:56.181Z
WiANUhC6i1,2020-08-26T03:00:00.000Z,220337,5.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T14:47:06.145Z,2021-06-25T14:47:06.145Z
hlIbuhadwD,2020-08-25T03:00:00.000Z,220337,6.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T14:48:51.741Z,2021-06-25T14:48:51.741Z
dQEsyolF2f,2020-08-24T03:00:00.000Z,220337,7.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T14:50:18.849Z,2021-06-25T14:50:18.849Z
vmnfKYh0yg,2020-08-23T03:00:00.000Z,220337,7.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T14:51:52.279Z,2021-06-25T14:51:52.279Z
fpQ84UUkNb,2020-08-22T03:00:00.000Z,220337,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T14:53:09.064Z,2021-06-25T14:53:09.064Z
X7pfF1kGXq,2020-08-21T03:00:00.000Z,220337,7.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T14:55:10.750Z,2021-06-25T14:55:10.750Z
68cLqamt91,2020-08-20T03:00:00.000Z,220337,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T14:56:22.456Z,2021-06-25T14:56:22.456Z
FO6DCGO8Fs,2021-06-25T03:00:00.000Z,220337,34.0,27.0,34.0,27.0,0.0,3.0,0.0,7.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T14:57:43.400Z,2021-06-26T21:12:21.055Z
D6g0Cm0d0X,2020-08-18T03:00:00.000Z,220337,7.0,0.0,7.0,0.0,0.0,2.0,0.0,1.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T15:00:15.019Z,2021-06-25T15:00:15.019Z
0liLlrvbhT,2020-08-17T03:00:00.000Z,220337,10.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T15:01:50.020Z,2021-06-25T15:01:50.020Z
vDLRY8jTO3,2020-08-16T03:00:00.000Z,220337,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T15:02:54.911Z,2021-06-25T15:02:54.911Z
PPtchj85w9,2020-08-15T03:00:00.000Z,220337,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T15:04:31.305Z,2021-06-25T15:04:31.305Z
qXQZ0i0oqR,2020-08-14T03:00:00.000Z,220337,6.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T15:07:39.963Z,2021-06-25T15:07:39.963Z
mCXHXU252G,2020-08-13T03:00:00.000Z,220337,12.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T15:09:25.135Z,2021-06-25T15:09:25.135Z
poNFh17EoV,2020-08-12T03:00:00.000Z,220337,6.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T15:10:41.783Z,2021-06-25T15:10:41.783Z
4ACT2Eyx2b,2020-08-11T03:00:00.000Z,220337,4.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T15:11:50.520Z,2021-06-25T15:11:50.520Z
Ypkb0CbhLk,2020-08-10T03:00:00.000Z,220337,7.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T15:13:54.032Z,2021-06-25T15:13:54.032Z
YEOCDQLQK7,2020-08-09T03:00:00.000Z,220337,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T15:15:06.065Z,2021-06-25T15:15:06.065Z
uwYVnaB7Lm,2020-08-08T03:00:00.000Z,220337,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T15:16:21.785Z,2021-06-25T15:16:21.785Z
nHuA9qwHa9,2020-08-07T03:00:00.000Z,220337,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T15:17:14.175Z,2021-06-25T15:17:14.175Z
NYBmdv6VnM,2020-08-06T03:00:00.000Z,220337,7.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T15:18:40.977Z,2021-06-25T15:18:40.977Z
NXD6ccnu5c,2020-08-05T03:00:00.000Z,220337,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T15:19:40.853Z,2021-06-25T15:19:40.853Z
yke38IaHvy,2020-08-04T03:00:00.000Z,220337,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T15:20:57.534Z,2021-06-25T15:20:57.534Z
iOGWTjJkG1,2020-08-03T03:00:00.000Z,220337,6.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T15:21:57.093Z,2021-06-25T15:21:57.093Z
hceuE9DG8f,2020-08-02T03:00:00.000Z,220337,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T15:23:01.498Z,2021-06-25T15:23:01.498Z
Bc3hUmGfv1,2020-08-01T03:00:00.000Z,220337,8.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T15:24:10.388Z,2021-06-25T15:24:10.388Z
jRkoEdMLHJ,2021-06-25T03:00:18.078Z,2363070,45.0,42.0,45.0,42.0,0.0,0.0,1.0,7.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-25T21:04:02.359Z,2021-06-25T21:04:02.359Z
WGJtBoyPSK,2021-06-27T03:00:39.015Z,2363070,57.0,45.0,57.0,45.0,0.0,0.0,2.0,2.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-27T22:02:01.161Z,2021-06-27T22:02:01.161Z
sK70ZayJBE,2021-06-26T03:00:00.000Z,2676060,59.0,23.0,0.0,9.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-27T23:47:19.906Z,2021-06-28T22:45:33.380Z
pHiWDggyzr,2021-06-26T03:00:00.000Z,220337,31.0,27.0,31.0,27.0,0.0,0.0,0.0,7.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-28T12:32:13.896Z,2021-06-28T12:32:13.896Z
RCauSDBXt0,2021-06-27T03:00:00.000Z,220337,31.0,23.0,31.0,23.0,1.0,0.0,0.0,0.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-28T12:32:52.615Z,2021-06-28T12:32:52.615Z
f6DjIdLifo,2021-06-28T03:00:28.672Z,2363070,48.0,45.0,48.0,45.0,0.0,0.0,1.0,12.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-28T21:54:01.356Z,2021-06-28T21:54:01.356Z
J9bonFvH8a,2021-06-27T03:00:00.000Z,2676060,54.0,23.0,0.0,10.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-28T22:38:23.108Z,2021-06-28T22:38:23.108Z
QwOaINI5v1,2021-06-28T03:00:59.260Z,2676060,59.0,25.0,0.0,10.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-28T22:41:24.810Z,2021-06-28T22:41:24.810Z
Dd0PmCwvaC,2021-06-25T03:00:00.000Z,2676060,61.0,23.0,0.0,9.0,0.0,0.0,0.0,1.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-28T23:05:44.680Z,2021-06-28T23:05:44.680Z
M2cRC1S9uv,2021-06-28T03:00:00.000Z,220337,22.0,33.0,22.0,33.0,0.0,2.0,1.0,3.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-29T13:53:37.721Z,2021-06-29T13:53:37.721Z
emYIshHlk1,2021-06-29T03:00:00.000Z,220337,23.0,32.0,23.0,32.0,0.0,0.0,1.0,2.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-30T14:57:50.666Z,2021-06-30T14:57:50.666Z
PVLKonJNc0,2021-06-29T03:00:00.000Z,2676060,69.0,23.0,0.0,9.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-30T17:27:03.890Z,2021-06-30T17:27:03.890Z
FAv7qzGCPa,2021-06-30T03:00:03.115Z,2676060,68.0,19.0,0.0,6.0,0.0,0.0,1.0,2.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-30T17:35:38.213Z,2021-06-30T17:35:38.213Z
lE4wtWczEF,2021-07-01T03:00:31.301Z,2676060,67.0,20.0,0.0,7.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-07-01T17:05:51.359Z,2021-07-01T17:05:51.359Z
H53YrkrFmQ,2021-06-30T03:00:00.000Z,220337,22.0,31.0,22.0,31.0,1.0,0.0,2.0,8.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-07-01T18:06:37.334Z,2021-07-01T18:06:37.334Z
9NYqKDuZgd,2021-07-01T03:00:59.721Z,2363070,60.0,39.0,60.0,39.0,0.0,0.0,1.0,9.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-07-01T22:05:32.178Z,2021-07-01T22:05:32.178Z
jPcsEf9OQ7,2021-07-02T03:00:00.000Z,2676060,71.0,20.0,0.0,7.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-07-02T17:51:39.248Z,2021-07-03T15:22:21.347Z
OoTw8YA429,2021-07-02T03:00:02.013Z,2363070,60.0,31.0,60.0,31.0,0.0,0.0,2.0,12.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-07-02T20:59:58.741Z,2021-07-02T20:59:58.741Z
pwEOCNudod,2021-07-03T03:00:40.833Z,2676060,68.0,24.0,0.0,7.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-07-03T15:20:56.135Z,2021-07-03T15:20:56.135Z
081SJ9PaOk,2021-07-03T03:00:00.251Z,2363070,50.0,26.0,50.0,26.0,0.0,0.0,1.0,6.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-07-03T20:55:59.701Z,2021-07-03T20:55:59.701Z
jKflIn8fqg,2021-07-01T03:00:00.000Z,220337,22.0,31.0,22.0,31.0,1.0,0.0,2.0,8.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-07-04T11:43:17.204Z,2021-07-04T11:43:17.204Z
F6J3mUMVDf,2021-07-02T03:00:00.000Z,220337,20.0,30.0,20.0,30.0,0.0,0.0,0.0,2.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-07-04T11:43:50.253Z,2021-07-04T11:43:50.253Z
H1gK0IIQIA,2021-07-03T03:00:00.000Z,220337,15.0,30.0,15.0,30.0,1.0,0.0,1.0,6.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-07-04T11:44:21.213Z,2021-07-04T11:44:21.213Z
Q3K3JUyzq0,2021-07-04T03:00:12.451Z,2363070,45.0,26.0,45.0,26.0,0.0,0.0,2.0,7.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-07-04T21:42:25.954Z,2021-07-04T21:42:25.954Z
CuhafPbcnZ,2021-07-04T03:00:00.000Z,220337,22.0,30.0,22.0,30.0,0.0,0.0,1.0,2.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-07-05T13:59:14.809Z,2021-07-05T13:59:14.809Z
AsLYgtxtvX,2021-07-04T03:00:00.000Z,2676060,64.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-07-05T16:59:20.054Z,2021-07-05T16:59:20.054Z
hbm2uDxujP,2021-07-05T03:00:22.964Z,2676060,71.0,21.0,0.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-07-05T16:59:40.870Z,2021-07-05T16:59:40.870Z
8jxc6H0sm0,2021-07-05T03:00:42.576Z,2363070,34.0,22.0,34.0,22.0,0.0,16.0,6.0,0.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-07-05T21:53:53.675Z,2021-07-05T21:53:53.675Z
m0K5KftchB,2021-07-06T03:00:56.576Z,2676060,76.0,20.0,0.0,4.0,0.0,0.0,1.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-07-06T16:10:57.005Z,2021-07-06T16:10:57.005Z
TGKTMTYwY9,2021-07-05T03:00:00.000Z,220337,16.0,32.0,16.0,32.0,0.0,1.0,0.0,5.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-07-07T11:11:02.775Z,2021-07-07T11:11:02.775Z
YDoCfHKffR,2021-07-06T03:00:00.000Z,220337,18.0,32.0,18.0,32.0,0.0,1.0,1.0,3.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-07-07T11:11:46.465Z,2021-07-07T11:11:46.465Z
